@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
5180,'2018/02/18 22:06:02:111',21,-113.936142,-167.287338,996.383057,34.29,0
5181,'2018/02/18 22:06:02:125',21,-113.936142,-167.287338,996.383057,34.29,0
5182,'2018/02/18 22:06:02:130',21,-113.936142,-167.287338,996.383057,34.29,0
5183,'2018/02/18 22:06:02:158',21,-100.256287,-155.059875,1003.207336,34.29,0
5184,'2018/02/18 22:06:02:163',21,-100.256287,-155.059875,1003.207336,34.29,0
5185,'2018/02/18 22:06:02:181',21,-81.005913,-143.547028,1017.082214,34.29,0
5186,'2018/02/18 22:06:02:224',21,-110.791161,-169.784729,990.726257,34.29,0
5187,'2018/02/18 22:06:02:226',21,-110.791161,-169.784729,990.726257,34.29,0
5188,'2018/02/18 22:06:02:229',21,-110.791161,-169.784729,990.726257,34.29,0
5189,'2018/02/18 22:06:02:247',21,-42.026451,-144.026764,969.909973,34.29,0
5190,'2018/02/18 22:06:02:277',21,-42.221657,-146.03627,972.616455,34.29,0
5191,'2018/02/18 22:06:02:281',21,-42.221657,-146.03627,972.616455,34.29,0
5192,'2018/02/18 22:06:02:311',21,-43.018421,-145.024628,973.499084,34.29,0
5193,'2018/02/18 22:06:02:326',21,-43.018421,-145.024628,973.499084,34.29,0
5194,'2018/02/18 22:06:02:330',21,-43.018421,-145.024628,973.499084,34.29,0
5195,'2018/02/18 22:06:02:347',21,-92.44783,-149.288147,1017.74646,34.29,0
5196,'2018/02/18 22:06:11:565',22,-291.460419,-93.998512,1029.217529,2.54,0
5197,'2018/02/18 22:06:11:566',22,-291.460419,-93.998512,1029.217529,2.54,0
5198,'2018/02/18 22:06:11:601',22,-262.011353,-89.99263,995.018372,2.54,0
5199,'2018/02/18 22:06:11:603',22,-262.011353,-89.99263,995.018372,2.54,0
5200,'2018/02/18 22:06:11:622',22,-289.305664,-102.955719,1037.689697,2.54,0
5201,'2018/02/18 22:06:11:654',22,-261.564941,-90.58889,995.098328,2.54,0
5202,'2018/02/18 22:06:11:668',22,-261.564941,-90.58889,995.098328,2.54,0
5203,'2018/02/18 22:06:11:700',22,-290.021851,-101.826973,1037.405151,2.54,0
5204,'2018/02/18 22:06:11:702',22,-290.021851,-101.826973,1037.405151,2.54,0
5205,'2018/02/18 22:06:11:722',22,-278.2948,-117.637115,1030.505493,2.54,0
5206,'2018/02/18 22:06:11:766',22,-261.419952,-84.824463,990.556274,2.54,0
5207,'2018/02/18 22:06:11:768',22,-261.419952,-84.824463,990.556274,2.54,0
5208,'2018/02/18 22:06:11:802',22,-264.045166,-79.816093,989.842529,2.54,0
5209,'2018/02/18 22:06:11:804',22,-264.045166,-79.816093,989.842529,2.54,0
5210,'2018/02/18 22:06:11:824',22,-285.542297,-80.963005,1034.338745,2.54,0
5211,'2018/02/18 22:06:11:857',22,-286.649017,-84.507629,1033.140503,2.54,0
5212,'2018/02/18 22:06:11:859',22,-286.649017,-84.507629,1033.140503,2.54,0
5213,'2018/02/18 22:06:11:892',22,-286.610168,-84.744034,1033.809326,2.54,0
5214,'2018/02/18 22:06:11:894',22,-286.610168,-84.744034,1033.809326,2.54,0
5215,'2018/02/18 22:06:11:898',22,-286.610168,-84.744034,1033.809326,2.54,0
5216,'2018/02/18 22:06:11:926',22,-284.258423,-90.860191,1032.498047,2.54,0
5217,'2018/02/18 22:06:11:931',22,-284.258423,-90.860191,1032.498047,2.54,0
5218,'2018/02/18 22:06:11:958',22,-284.24057,-90.587067,1030.552002,2.54,0
5219,'2018/02/18 22:06:11:992',22,-285.788727,-77.10601,1021.936829,2.54,0
5220,'2018/02/18 22:06:11:994',22,-285.788727,-77.10601,1021.936829,2.54,0
5221,'2018/02/18 22:06:11:998',22,-285.788727,-77.10601,1021.936829,2.54,0
5222,'2018/02/18 22:06:12:028',22,-288.753571,-81.17215,1021.526733,2.54,0
5223,'2018/02/18 22:06:12:031',22,-288.753571,-81.17215,1021.526733,2.54,0
5224,'2018/02/18 22:06:12:063',22,-287.321289,-87.592995,1023.234619,2.54,0
5225,'2018/02/18 22:06:12:065',22,-287.321289,-87.592995,1023.234619,2.54,0
5226,'2018/02/18 22:06:12:098',22,-286.036835,-80.021172,1022.628601,2.54,0
5227,'2018/02/18 22:06:12:100',22,-286.036835,-80.021172,1022.628601,2.54,0
5228,'2018/02/18 22:06:12:133',22,-285.66925,-77.142303,1025.080566,2.54,0
5229,'2018/02/18 22:06:12:134',22,-285.66925,-77.142303,1025.080566,2.54,0
5230,'2018/02/18 22:06:12:167',22,-285.926636,-77.005539,1021.974915,2.54,0
5231,'2018/02/18 22:06:12:169',22,-285.926636,-77.005539,1021.974915,2.54,0
5232,'2018/02/18 22:06:12:201',22,-289.251831,-85.066101,1020.558899,2.54,0
5233,'2018/02/18 22:06:12:203',22,-289.251831,-85.066101,1020.558899,2.54,0
5234,'2018/02/18 22:06:12:222',22,-286.183167,-80.249352,1019.883484,2.54,0
5235,'2018/02/18 22:06:12:256',22,-288.540009,-85.396111,1015.12207,2.54,0
5236,'2018/02/18 22:06:12:271',22,-288.540009,-85.396111,1015.12207,2.54,0
5237,'2018/02/18 22:06:12:289',22,-286.506531,-82.514114,1018.257813,2.54,0
5238,'2018/02/18 22:06:12:320',22,-288.028473,-84.416664,1018.009827,2.54,0
5239,'2018/02/18 22:06:12:335',22,-288.028473,-84.416664,1018.009827,2.54,0
5240,'2018/02/18 22:06:12:368',22,-285.971527,-83.536469,1017.012268,2.54,0
5241,'2018/02/18 22:06:12:370',22,-285.971527,-83.536469,1017.012268,2.54,0
5242,'2018/02/18 22:06:12:401',22,-290.366638,-82.681763,1019.634827,2.54,0
5243,'2018/02/18 22:06:12:403',22,-290.366638,-82.681763,1019.634827,2.54,0
5244,'2018/02/18 22:06:12:422',22,-288.399292,-88.526558,1017.659729,2.54,0
5245,'2018/02/18 22:06:12:455',22,-272.546906,-63.488403,969.705322,2.54,0
5246,'2018/02/18 22:06:12:469',22,-272.546906,-63.488403,969.705322,2.54,0
5247,'2018/02/18 22:06:12:500',22,-294.250488,-88.018517,1019.762024,2.54,0
5248,'2018/02/18 22:06:12:501',22,-294.250488,-88.018517,1019.762024,2.54,0
5249,'2018/02/18 22:06:12:533',22,-272.102173,-64.371132,972.190002,2.54,0
5250,'2018/02/18 22:06:12:535',22,-272.102173,-64.371132,972.190002,2.54,0
5251,'2018/02/18 22:06:12:567',22,-271.177765,-70.753143,969.073242,2.54,0
5252,'2018/02/18 22:06:12:569',22,-271.177765,-70.753143,969.073242,2.54,0
5253,'2018/02/18 22:06:12:602',22,-270.380402,-72.776138,969.69281,2.54,0
5254,'2018/02/18 22:06:12:604',22,-270.380402,-72.776138,969.69281,2.54,0
5255,'2018/02/18 22:06:12:624',22,-270.250519,-72.990013,971.609314,2.54,0
5256,'2018/02/18 22:06:12:655',22,-270.953247,-73.538689,971.85199,2.54,0
5257,'2018/02/18 22:06:12:669',22,-270.953247,-73.538689,971.85199,2.54,0
5258,'2018/02/18 22:06:12:701',22,-272.089417,-72.881599,973.452087,2.54,0
5259,'2018/02/18 22:06:12:703',22,-272.089417,-72.881599,973.452087,2.54,0
5260,'2018/02/18 22:06:12:736',22,-272.634979,-72.381989,975.996948,2.54,0
5261,'2018/02/18 22:06:12:738',22,-272.634979,-72.381989,975.996948,2.54,0
5262,'2018/02/18 22:06:12:768',22,-273.242371,-73.223206,975.995117,2.54,0
5263,'2018/02/18 22:06:12:770',22,-273.242371,-73.223206,975.995117,2.54,0
5264,'2018/02/18 22:06:12:802',22,-273.712158,-72.155556,977.084045,2.54,0
5265,'2018/02/18 22:06:12:804',22,-273.712158,-72.155556,977.084045,2.54,0
5266,'2018/02/18 22:06:12:835',22,-273.360413,-71.345886,977.740967,2.54,0
5267,'2018/02/18 22:06:12:836',22,-273.360413,-71.345886,977.740967,2.54,0
5268,'2018/02/18 22:06:12:867',22,-272.985138,-76.007782,984.339966,2.54,0
5269,'2018/02/18 22:06:12:868',22,-272.985138,-76.007782,984.339966,2.54,0
5270,'2018/02/18 22:06:12:900',22,-276.294342,-77.389648,979.128723,2.54,0
5271,'2018/02/18 22:06:12:902',22,-276.294342,-77.389648,979.128723,2.54,0
5272,'2018/02/18 22:06:12:933',22,-277.180847,-82.039696,977.263428,2.54,0
5273,'2018/02/18 22:06:12:934',22,-277.180847,-82.039696,977.263428,2.54,0
5274,'2018/02/18 22:06:12:965',22,-280.427704,-83.798218,975.533081,2.54,0
5275,'2018/02/18 22:06:12:967',22,-280.427704,-83.798218,975.533081,2.54,0
5276,'2018/02/18 22:06:13:001',22,-280.178375,-84.272232,974.787964,2.54,0
5277,'2018/02/18 22:06:13:003',22,-280.178375,-84.272232,974.787964,2.54,0
5278,'2018/02/18 22:06:13:037',22,-283.622833,-83.48494,975.323853,2.54,0
5279,'2018/02/18 22:06:13:039',22,-283.622833,-83.48494,975.323853,2.54,0
5280,'2018/02/18 22:06:13:069',22,-286.809692,-80.048889,974.830078,2.54,0
5281,'2018/02/18 22:06:13:071',22,-286.809692,-80.048889,974.830078,2.54,0
5282,'2018/02/18 22:06:13:090',22,-318.674744,-94.851852,1025.906738,2.54,0
5283,'2018/02/18 22:06:13:122',22,-289.379517,-80.117249,975.919434,2.54,0
5284,'2018/02/18 22:06:13:137',22,-289.379517,-80.117249,975.919434,2.54,0
5285,'2018/02/18 22:06:13:168',22,-327.338562,-110.395203,1025.55127,2.54,0
5286,'2018/02/18 22:06:13:169',22,-327.338562,-110.395203,1025.55127,2.54,0
5287,'2018/02/18 22:06:13:203',22,-334.26886,-116.459671,1020.661743,2.54,0
5288,'2018/02/18 22:06:13:204',22,-334.26886,-116.459671,1020.661743,2.54,0
5289,'2018/02/18 22:06:13:237',22,-329.807678,-122.322266,1033.408081,2.54,0
5290,'2018/02/18 22:06:13:239',22,-329.807678,-122.322266,1033.408081,2.54,0
5291,'2018/02/18 22:06:13:270',22,-354.420013,-134.743866,1014.879456,2.54,0
5292,'2018/02/18 22:06:13:272',22,-354.420013,-134.743866,1014.879456,2.54,0
5293,'2018/02/18 22:06:13:292',22,-360.646057,-140.35463,1006.341187,2.54,0
5294,'2018/02/18 22:06:13:325',22,-430.44812,-200.484314,936.385986,2.54,0
5295,'2018/02/18 22:06:13:327',22,-430.44812,-200.484314,936.385986,2.54,0
5296,'2018/02/18 22:06:13:331',22,-430.44812,-200.484314,936.385986,2.54,0
5297,'2018/02/18 22:06:13:360',22,-302.02356,-96.09906,978.748718,2.54,0
5298,'2018/02/18 22:06:13:365',22,-302.02356,-96.09906,978.748718,2.54,0
5299,'2018/02/18 22:06:13:395',22,-336.723297,-106.798424,1023.020752,2.54,0
5300,'2018/02/18 22:06:13:399',22,-336.723297,-106.798424,1023.020752,2.54,0
5301,'2018/02/18 22:06:13:428',22,-301.495453,-89.588982,982.898315,2.54,0
5302,'2018/02/18 22:06:13:431',22,-301.495453,-89.588982,982.898315,2.54,0
5303,'2018/02/18 22:06:13:460',22,-303.228516,-87.963814,982.237122,2.54,0
5304,'2018/02/18 22:06:13:464',22,-303.228516,-87.963814,982.237122,2.54,0
5305,'2018/02/18 22:06:13:494',22,-305.429993,-84.320908,984.02301,2.54,0
5306,'2018/02/18 22:06:13:498',22,-305.429993,-84.320908,984.02301,2.54,0
5307,'2018/02/18 22:06:13:528',22,-334.853333,-110.793793,1025.280762,2.54,0
5308,'2018/02/18 22:06:13:532',22,-334.853333,-110.793793,1025.280762,2.54,0
5309,'2018/02/18 22:06:13:562',22,-335.365631,-94.125977,1027.578125,2.54,0
5310,'2018/02/18 22:06:13:565',22,-335.365631,-94.125977,1027.578125,2.54,0
5311,'2018/02/18 22:06:13:594',22,-335.242706,-93.164795,1027.746948,2.54,0
5312,'2018/02/18 22:06:13:598',22,-335.242706,-93.164795,1027.746948,2.54,0
5313,'2018/02/18 22:06:13:630',22,-334.571289,-91.578896,1027.199707,2.54,0
5314,'2018/02/18 22:06:13:632',22,-334.571289,-91.578896,1027.199707,2.54,0
5315,'2018/02/18 22:06:13:666',22,-334.850403,-85.243958,1031.937012,2.54,0
5316,'2018/02/18 22:06:13:668',22,-334.850403,-85.243958,1031.937012,2.54,0
5317,'2018/02/18 22:06:13:704',22,-336.135345,-87.565453,1031.364868,2.54,0
5318,'2018/02/18 22:06:13:705',22,-336.135345,-87.565453,1031.364868,2.54,0
5319,'2018/02/18 22:06:13:740',22,-336.696594,-90.793282,1024.545288,2.54,0
5320,'2018/02/18 22:06:13:741',22,-336.696594,-90.793282,1024.545288,2.54,0
5321,'2018/02/18 22:06:13:747',22,-336.696594,-90.793282,1024.545288,2.54,0
5322,'2018/02/18 22:06:13:765',22,-335.402832,-90.756439,1027.873779,2.54,0
5323,'2018/02/18 22:06:13:798',22,-354.740295,-113.827599,1015.321594,2.54,0
5324,'2018/02/18 22:06:13:800',22,-354.740295,-113.827599,1015.321594,2.54,0
5325,'2018/02/18 22:06:13:833',22,-351.532074,-127.556793,1018.945129,2.54,0
5326,'2018/02/18 22:06:13:835',22,-351.532074,-127.556793,1018.945129,2.54,0
5327,'2018/02/18 22:06:13:869',22,-410.303833,-166.809631,979.248596,2.54,0
5328,'2018/02/18 22:06:13:870',22,-410.303833,-166.809631,979.248596,2.54,0
5329,'2018/02/18 22:06:13:889',22,-388.241943,-149.148605,995.632141,2.54,0
5330,'2018/02/18 22:06:13:923',22,-319.835144,-88.741997,973.87207,2.54,0
5331,'2018/02/18 22:06:13:939',22,-319.835144,-88.741997,973.87207,2.54,0
5332,'2018/02/18 22:06:13:958',22,-317.774933,-89.751808,976.197449,2.54,0
5333,'2018/02/18 22:06:14:008',22,-423.645081,-183.635468,958.225281,2.54,0
5334,'2018/02/18 22:06:14:009',22,-423.645081,-183.635468,958.225281,2.54,0
5335,'2018/02/18 22:06:14:014',22,-423.645081,-183.635468,958.225281,2.54,0
5336,'2018/02/18 22:06:14:032',22,-364.913177,-140.091232,1012.809692,2.54,0
5337,'2018/02/18 22:06:14:066',22,-421.327972,-180.213959,963.985901,2.54,0
5338,'2018/02/18 22:06:14:068',22,-421.327972,-180.213959,963.985901,2.54,0
5339,'2018/02/18 22:06:14:101',22,-426.007629,-183.282272,958.089233,2.54,0
5340,'2018/02/18 22:06:14:104',22,-426.007629,-183.282272,958.089233,2.54,0
5341,'2018/02/18 22:06:14:137',22,-371.083252,-143.983459,1009.608154,2.54,0
5342,'2018/02/18 22:06:14:139',22,-371.083252,-143.983459,1009.608154,2.54,0
5343,'2018/02/18 22:06:14:159',22,-434.189575,-193.270935,945.854553,2.54,0
5344,'2018/02/18 22:06:14:164',22,-434.189575,-193.270935,945.854553,2.54,0
5345,'2018/02/18 22:06:14:209',22,-441.482727,-206.259872,941.846558,2.54,0
5346,'2018/02/18 22:06:14:211',22,-441.482727,-206.259872,941.846558,2.54,0
5347,'2018/02/18 22:06:14:214',22,-441.482727,-206.259872,941.846558,2.54,0
5348,'2018/02/18 22:06:14:232',22,-443.68396,-207.040512,939.153809,2.54,0
5349,'2018/02/18 22:06:14:267',22,-444.638367,-203.113205,937.637695,2.54,0
5350,'2018/02/18 22:06:14:269',22,-444.638367,-203.113205,937.637695,2.54,0
5351,'2018/02/18 22:06:14:304',22,-446.088196,-206.236298,933.503967,2.54,0
5352,'2018/02/18 22:06:14:306',22,-446.088196,-206.236298,933.503967,2.54,0
5353,'2018/02/18 22:06:14:327',22,-447.226013,-208.64679,930.302551,2.54,0
5354,'2018/02/18 22:06:14:331',22,-447.226013,-208.64679,930.302551,2.54,0
5355,'2018/02/18 22:06:14:363',22,-446.626862,-204.624176,931.070801,2.54,0
5356,'2018/02/18 22:06:14:365',22,-446.626862,-204.624176,931.070801,2.54,0
5357,'2018/02/18 22:06:14:400',22,-447.980011,-206.512802,929.510254,2.54,0
5358,'2018/02/18 22:06:14:402',22,-447.980011,-206.512802,929.510254,2.54,0
5359,'2018/02/18 22:06:14:436',22,-446.25415,-203.954773,935.208313,2.54,0
5360,'2018/02/18 22:06:14:438',22,-446.25415,-203.954773,935.208313,2.54,0
5361,'2018/02/18 22:06:14:459',22,-443.531281,-206.503922,931.942627,2.54,0
5362,'2018/02/18 22:06:14:494',22,-315.12793,-115.047104,992.934998,2.54,0
5363,'2018/02/18 22:06:14:496',22,-315.12793,-115.047104,992.934998,2.54,0
5364,'2018/02/18 22:06:14:498',22,-315.12793,-115.047104,992.934998,2.54,0
5365,'2018/02/18 22:06:14:530',22,-335.345276,-100.794083,1032.675293,2.54,0
5366,'2018/02/18 22:06:14:532',22,-335.345276,-100.794083,1032.675293,2.54,0
5367,'2018/02/18 22:06:14:565',22,-312.343903,-116.485504,992.884888,2.54,0
5368,'2018/02/18 22:06:14:567',22,-312.343903,-116.485504,992.884888,2.54,0
5369,'2018/02/18 22:06:14:602',22,-317.794037,-120.110596,980.912109,2.54,0
5370,'2018/02/18 22:06:14:604',22,-317.794037,-120.110596,980.912109,2.54,0
5371,'2018/02/18 22:06:14:627',22,-418.10614,-160.509262,972.663147,2.54,0
5372,'2018/02/18 22:06:14:632',22,-418.10614,-160.509262,972.663147,2.54,0
5373,'2018/02/18 22:06:14:670',22,-315.751862,-116.846741,979.847656,2.54,0
5374,'2018/02/18 22:06:14:672',22,-315.751862,-116.846741,979.847656,2.54,0
5375,'2018/02/18 22:06:14:694',22,-312.028809,-109.874603,982.874084,2.54,0
5376,'2018/02/18 22:06:14:699',22,-312.028809,-109.874603,982.874084,2.54,0
5377,'2018/02/18 22:06:14:732',22,-312.999237,-112.949585,980.562805,2.54,0
5378,'2018/02/18 22:06:14:734',22,-312.999237,-112.949585,980.562805,2.54,0
5379,'2018/02/18 22:06:14:767',22,-310.248474,-104.355431,981.154053,2.54,0
5380,'2018/02/18 22:06:14:769',22,-310.248474,-104.355431,981.154053,2.54,0
5381,'2018/02/18 22:06:14:803',22,-306.558136,-91.435097,986.757874,2.54,0
5382,'2018/02/18 22:06:14:804',22,-306.558136,-91.435097,986.757874,2.54,0
5383,'2018/02/18 22:06:14:838',22,-309.26001,-91.421143,986.192444,2.54,0
5384,'2018/02/18 22:06:14:839',22,-309.26001,-91.421143,986.192444,2.54,0
5385,'2018/02/18 22:06:14:858',22,-309.120117,-83.105331,988.844421,2.54,0
5476,'2018/02/18 22:06:52:011',24,399.802124,-167.947769,964.402405,91.44,0
5477,'2018/02/18 22:06:52:013',24,399.802124,-167.947769,964.402405,91.44,0
5478,'2018/02/18 22:06:52:019',24,399.802124,-167.947769,964.402405,91.44,0
5479,'2018/02/18 22:06:52:037',24,393.07489,-171.037491,957.111938,91.44,0
5480,'2018/02/18 22:06:52:071',24,395.507874,-168.194656,960.226196,91.44,0
5481,'2018/02/18 22:06:52:072',24,395.507874,-168.194656,960.226196,91.44,0
5482,'2018/02/18 22:06:52:105',24,393.621185,-169.331375,961.608704,91.44,0
5483,'2018/02/18 22:06:52:107',24,393.621185,-169.331375,961.608704,91.44,0
5484,'2018/02/18 22:06:52:141',24,385.925201,-173.452255,955.103394,91.44,0
5485,'2018/02/18 22:06:52:142',24,385.925201,-173.452255,955.103394,91.44,0
5486,'2018/02/18 22:06:52:177',24,385.207428,-173.76178,953.727173,91.44,0
5487,'2018/02/18 22:06:52:179',24,385.207428,-173.76178,953.727173,91.44,0
5488,'2018/02/18 22:06:52:185',24,385.207428,-173.76178,953.727173,91.44,0
5489,'2018/02/18 22:06:52:203',24,384.50946,-172.053116,950.713074,91.44,0
5490,'2018/02/18 22:06:52:233',24,383.818542,-169.2659,947.906616,91.44,0
5491,'2018/02/18 22:06:52:249',24,383.818542,-169.2659,947.906616,91.44,0
5492,'2018/02/18 22:06:52:252',24,383.818542,-169.2659,947.906616,91.44,0
5493,'2018/02/18 22:06:52:269',24,383.89975,-168.321442,945.940674,91.44,0
5494,'2018/02/18 22:06:52:302',24,382.999695,-167.010315,944.67395,91.44,0
5495,'2018/02/18 22:06:52:303',24,382.999695,-167.010315,944.67395,91.44,0
5496,'2018/02/18 22:06:52:338',24,382.74762,-166.869308,944.109924,91.44,0
5497,'2018/02/18 22:06:52:339',24,382.74762,-166.869308,944.109924,91.44,0
5498,'2018/02/18 22:06:52:373',24,384.684662,-170.873337,950.443665,91.44,0
5499,'2018/02/18 22:06:52:375',24,384.684662,-170.873337,950.443665,91.44,0
5500,'2018/02/18 22:06:52:407',24,383.6651,-171.363693,947.556885,91.44,0
5501,'2018/02/18 22:06:52:409',24,383.6651,-171.363693,947.556885,91.44,0
5502,'2018/02/18 22:06:52:443',24,382.369843,-170.040024,944.375854,91.44,0
5503,'2018/02/18 22:06:52:444',24,382.369843,-170.040024,944.375854,91.44,0
5504,'2018/02/18 22:06:52:478',24,384.835144,-168.126724,946.596619,91.44,0
5505,'2018/02/18 22:06:52:480',24,384.835144,-168.126724,946.596619,91.44,0
5506,'2018/02/18 22:06:52:486',24,384.835144,-168.126724,946.596619,91.44,0
5507,'2018/02/18 22:06:52:503',24,386.161865,-167.020386,948.376221,91.44,0
5508,'2018/02/18 22:06:52:536',24,385.853912,-166.071686,946.336304,91.44,0
5509,'2018/02/18 22:06:52:538',24,385.853912,-166.071686,946.336304,91.44,0
5510,'2018/02/18 22:06:52:572',24,384.580566,-166.589676,942.168762,91.44,0
5511,'2018/02/18 22:06:52:574',24,384.580566,-166.589676,942.168762,91.44,0
5512,'2018/02/18 22:06:52:605',24,385.314056,-166.762466,942.873108,91.44,0
5513,'2018/02/18 22:06:52:607',24,385.314056,-166.762466,942.873108,91.44,0
5514,'2018/02/18 22:06:52:640',24,387.056,-166.804947,943.501404,91.44,0
5515,'2018/02/18 22:06:52:642',24,387.056,-166.804947,943.501404,91.44,0
5516,'2018/02/18 22:06:52:675',24,402.718872,-137.171326,967.520325,91.44,0
5517,'2018/02/18 22:06:52:676',24,402.718872,-137.171326,967.520325,91.44,0
5518,'2018/02/18 22:06:52:707',24,405.616486,-127.440247,974.357117,91.44,0
5519,'2018/02/18 22:06:52:709',24,405.616486,-127.440247,974.357117,91.44,0
5520,'2018/02/18 22:06:52:741',24,397.332947,-145.048004,959.755066,91.44,0
5521,'2018/02/18 22:06:52:743',24,397.332947,-145.048004,959.755066,91.44,0
5522,'2018/02/18 22:06:52:775',24,391.86377,-160.309357,949.614868,91.44,0
5523,'2018/02/18 22:06:52:777',24,391.86377,-160.309357,949.614868,91.44,0
5524,'2018/02/18 22:06:52:810',24,391.21225,-160.39595,948.492249,91.44,0
5525,'2018/02/18 22:06:52:811',24,391.21225,-160.39595,948.492249,91.44,0
5526,'2018/02/18 22:06:52:843',24,390.429718,-160.362686,948.093628,91.44,0
5527,'2018/02/18 22:06:52:845',24,390.429718,-160.362686,948.093628,91.44,0
5528,'2018/02/18 22:06:52:879',24,389.420105,-160.207886,947.420532,91.44,0
5529,'2018/02/18 22:06:52:881',24,389.420105,-160.207886,947.420532,91.44,0
5530,'2018/02/18 22:06:52:885',24,389.420105,-160.207886,947.420532,91.44,0
5531,'2018/02/18 22:06:52:903',24,390.9953,-162.256348,949.900085,91.44,0
5532,'2018/02/18 22:06:52:935',24,391.14389,-163.831177,950.437866,91.44,0
5533,'2018/02/18 22:06:52:937',24,391.14389,-163.831177,950.437866,91.44,0
5534,'2018/02/18 22:06:52:969',24,390.645508,-163.587692,949.160889,91.44,0
5535,'2018/02/18 22:06:52:971',24,390.645508,-163.587692,949.160889,91.44,0
5536,'2018/02/18 22:06:53:003',24,390.63028,-165.282867,948.994568,91.44,0
5537,'2018/02/18 22:06:53:005',24,390.63028,-165.282867,948.994568,91.44,0
5538,'2018/02/18 22:06:53:039',24,389.542206,-172.181412,948.112427,91.44,0
5539,'2018/02/18 22:06:53:041',24,389.542206,-172.181412,948.112427,91.44,0
5540,'2018/02/18 22:06:53:075',24,391.351532,-172.747101,950.838196,91.44,0
5541,'2018/02/18 22:06:53:077',24,391.351532,-172.747101,950.838196,91.44,0
5542,'2018/02/18 22:06:53:110',24,391.403534,-173.024551,949.578064,91.44,0
5543,'2018/02/18 22:06:53:112',24,391.403534,-173.024551,949.578064,91.44,0
5544,'2018/02/18 22:06:53:147',24,388.520782,-178.773392,941.506592,91.44,0
5545,'2018/02/18 22:06:53:148',24,388.520782,-178.773392,941.506592,91.44,0
5546,'2018/02/18 22:06:53:152',24,388.520782,-178.773392,941.506592,91.44,0
5547,'2018/02/18 22:06:53:169',24,386.46582,-173.072968,935.031799,91.44,0
5548,'2018/02/18 22:06:53:201',24,385.977509,-173.388443,932.93634,91.44,0
5549,'2018/02/18 22:06:53:216',24,385.977509,-173.388443,932.93634,91.44,0
5550,'2018/02/18 22:06:53:219',24,385.977509,-173.388443,932.93634,91.44,0
5551,'2018/02/18 22:06:53:237',24,386.811707,-171.985046,934.888855,91.44,0
5552,'2018/02/18 22:06:53:268',24,385.810303,-174.250916,936.009583,91.44,0
5553,'2018/02/18 22:06:53:270',24,385.810303,-174.250916,936.009583,91.44,0
5554,'2018/02/18 22:06:53:304',24,384.509155,-178.071625,936.587524,91.44,0
5555,'2018/02/18 22:06:53:306',24,384.509155,-178.071625,936.587524,91.44,0
5556,'2018/02/18 22:06:53:341',24,385.800629,-181.008865,943.051025,91.44,0
5557,'2018/02/18 22:06:53:342',24,385.800629,-181.008865,943.051025,91.44,0
5558,'2018/02/18 22:06:53:375',24,385.095673,-181.459518,944.337708,91.44,0
5559,'2018/02/18 22:06:53:376',24,385.095673,-181.459518,944.337708,91.44,0
5560,'2018/02/18 22:06:53:409',24,384.688904,-180.290329,943.630798,91.44,0
5561,'2018/02/18 22:06:53:410',24,384.688904,-180.290329,943.630798,91.44,0
5562,'2018/02/18 22:06:53:443',24,387.94278,-167.72963,949.050598,91.44,0
5563,'2018/02/18 22:06:53:445',24,387.94278,-167.72963,949.050598,91.44,0
5564,'2018/02/18 22:06:53:479',24,387.475006,-174.549545,947.049133,91.44,0
5565,'2018/02/18 22:06:53:481',24,387.475006,-174.549545,947.049133,91.44,0
5566,'2018/02/18 22:06:53:484',24,387.475006,-174.549545,947.049133,91.44,0
5567,'2018/02/18 22:06:53:515',24,384.318726,-175.945374,936.367737,91.44,0
5568,'2018/02/18 22:06:53:519',24,384.318726,-175.945374,936.367737,91.44,0
5569,'2018/02/18 22:06:53:537',24,383.91333,-180.256088,933.288452,91.44,0
5570,'2018/02/18 22:06:53:569',24,388.1651,-175.785965,940.882263,91.44,0
5571,'2018/02/18 22:06:53:571',24,388.1651,-175.785965,940.882263,91.44,0
5572,'2018/02/18 22:06:53:606',24,391.302429,-174.969238,948.405518,91.44,0
5573,'2018/02/18 22:06:53:608',24,391.302429,-174.969238,948.405518,91.44,0
5574,'2018/02/18 22:06:53:643',24,390.780548,-176.132416,948.915527,91.44,0
5575,'2018/02/18 22:06:53:645',24,390.780548,-176.132416,948.915527,91.44,0
5576,'2018/02/18 22:06:53:676',24,389.677094,-177.680573,948.189087,91.44,0
5577,'2018/02/18 22:06:53:678',24,389.677094,-177.680573,948.189087,91.44,0
5578,'2018/02/18 22:06:53:709',24,389.310699,-176.172821,947.596619,91.44,0
5579,'2018/02/18 22:06:53:711',24,389.310699,-176.172821,947.596619,91.44,0
5580,'2018/02/18 22:06:53:746',24,254.57402,-241.682632,943.173706,91.44,0
5581,'2018/02/18 22:06:53:747',24,254.57402,-241.682632,943.173706,91.44,0
5582,'2018/02/18 22:06:53:751',24,254.57402,-241.682632,943.173706,91.44,0
5583,'2018/02/18 22:06:53:779',24,369.452759,-200.995682,930.697327,91.44,0
5584,'2018/02/18 22:06:53:784',24,369.452759,-200.995682,930.697327,91.44,0
